OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci_w_climate,sci_wo_climate,difference
416,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.758092244000000,0.400160686900000,0.684397469200000,0.557187370700000,0.179320675200000,0.115138732100000,2.694297178100000,0.633046344700000,0.715695127600000,-0.082648782900000
417,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.764618877000000,0.394913625400000,0.684397469200000,0.557187370700000,0.205641210100000,0.106338144600000,2.713096697000000,0.639483663500000,0.712470811500000,-0.072987148000000
418,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.720198476600000,0.327739917300000,0.624113769300000,0.533035920100000,0.255670456100000,0.207849532200000,2.668608071600000,0.624249897800000,0.671950290100000,-0.047700392300000
419,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,0.000000000000000,0.519311248100000,0.514184272300000,0.801085894900000,0.166590518600000,0.070332930900000,2.071504864800000,0.419790212300000,0.454156898600000,-0.034366686300000
420,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,0.131145918300000,0.501848450800000,0.939716300100000,0.733299853200000,0.141394696500000,0.200167306700000,2.647572525600000,0.617046920100000,0.711923070000000,-0.094876149900000
421,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.123891706900000,0.532977897500000,0.797872612300000,0.716484520200000,0.165453968100000,0.186305780200000,2.522986485200000,0.574386250400000,0.648197708200000,-0.073811457800000
422,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.707529860500000,0.407597384600000,0.684397469200000,0.091290264600000,0.212446195200000,0.309541281000000,2.412802455100000,0.536657107600000,0.580815066200000,-0.044157958600000
423,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.700677510300000,0.396026002100000,0.656028442300000,0.553711921100000,0.192101449300000,0.292443584800000,2.790988909900000,0.666155463600000,0.751668385400000,-0.085512921800000
424,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.719087727000000,0.432333793800000,0.113475143100000,0.093799419300000,0.167551808600000,0.303783828600000,1.830031720400000,0.337105137800000,0.350223435600000,-0.013118297800000
425,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.762056439600000,0.512564605200000,0.656028442300000,0.156643573800000,0.208227538700000,0.141125963600000,2.436646563200000,0.544821791400000,0.592845784100000,-0.048023992700000
426,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,0.768372519100000,0.421873184100000,0.056737571600000,0.102207085800000,0.230310455000000,0.030720653100000,1.610221468700000,0.261837856600000,0.229084026500000,0.032753830100000
427,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,0.756025290700000,0.519318377700000,0.120567399800000,0.056659018000000,0.276909278200000,0.099094373300000,1.828573737700000,0.336605896300000,0.302716018800000,0.033889877500000
428,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.722757838000000,0.639795613900000,0.301418499600000,0.076469252200000,0.310210476700000,0.010799213200000,2.061450893600000,0.416347538100000,0.388275730800000,0.028071807300000
429,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.650918594300000,0.443346554100000,0.570922326100000,0.541727209400000,0.186353920900000,0.050710558800000,2.443979163600000,0.547332615600000,0.605366709300000,-0.058034093700000
430,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.645411041900000,0.411596127400000,0.570922326100000,0.541727209400000,0.190852834100000,0.058577333300000,2.419086872200000,0.538809013600000,0.592766479100000,-0.053957465500000
431,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.831354576100000,0.595959035900000,0.510638626200000,0.011748181700000,0.305946092500000,0.049904028500000,2.305550540900000,0.499931978100000,0.494751256700000,0.005180721400000
432,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.753355771300000,0.621971981200000,0.386525098000000,0.723950848600000,0.269622205900000,0.125928172100000,2.881354077100000,0.697098244400000,0.757174880700000,-0.060076636300000
433,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.355258297000000,0.855606980600000,0.613475384200000,0.117515933500000,0.245199335400000,0.152539182800000,2.339595113500000,0.511589498100000,0.535389011700000,-0.023799513600000
434,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.333321727600000,0.841917044800000,0.794326484000000,0.117515933500000,0.203917181900000,0.157245410900000,2.448243782700000,0.548792903600000,0.599665481600000,-0.050872578000000
435,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.388002501200000,0.769856650700000,0.372340584600000,0.117515933500000,0.174561114400000,0.151760220000000,1.974037004400000,0.386415331900000,0.408954640400000,-0.022539308500000
436,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.271687368800000,0.758612892800000,0.797872612300000,0.159490466800000,0.176845745200000,0.178047916700000,2.342557002600000,0.512603706200000,0.565962493400000,-0.053358787200000
437,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.303283367200000,0.702653664200000,0.258865441500000,0.193121132700000,0.178000152100000,0.175500253800000,1.811424011500000,0.330733498400000,0.337766887600000,-0.007033389200000
438,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.213671174400000,0.789276372900000,0.439716541200000,0.658389593600000,0.457702684600000,0.214787350200000,2.773543716900000,0.660181892100000,0.630324255600000,0.029857636500000
439,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.255669741800000,0.686313817300000,0.652482314000000,0.624758927700000,0.530901652300000,0.224682397600000,2.974808850700000,0.729098966300000,0.685227182900000,0.043871783400000
440,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.524538408000000,0.426028317500000,0.230496414600000,0.583175662900000,0.319523777900000,0.038874437100000,2.122637018000000,0.437298850400000,0.410513999700000,0.026784850700000
441,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.672128170900000,0.390508025400000,0.652482314000000,0.061578020200000,0.273939814200000,0.049164245700000,2.099800590400000,0.429479216000000,0.420266039300000,0.009213176700000
442,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.724205304200000,0.383281097000000,0.652482314000000,0.047805142100000,0.277346113600000,0.064726690300000,2.149846661200000,0.446615958500000,0.440260859700000,0.006355098800000
443,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.908064081500000,0.528093749900000,0.301418499600000,0.052382402400000,0.276908928300000,0.019926687800000,2.086794349500000,0.425025627500000,0.413417284700000,0.011608342800000
444,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.849274822800000,0.462151445300000,0.482269599300000,0.482921222400000,0.345803187300000,0.040774838600000,2.663195115700000,0.622396397000000,0.630989136400000,-0.008592739400000
445,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.827582089000000,0.660798951600000,0.202127869900000,0.490264040200000,0.553542325800000,0.051142763800000,2.785458040300000,0.664261586900000,0.594344841400000,0.069916745500000
446,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.952089252500000,0.446574645300000,0.624113769300000,0.000000000000000,0.372704102900000,0.267616123500000,2.663097893500000,0.622363106300000,0.619414831900000,0.002948274400000
447,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,0.946373050300000,0.471526984800000,0.439716541200000,0.000000000000000,0.419679198500000,0.254790579000000,2.532086353800000,0.577502221400000,0.543110624400000,0.034391597000000
448,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.943329962400000,0.488474164900000,0.737588912400000,0.000000000000000,0.422011686800000,0.263548441100000,2.854953167600000,0.688058062500000,0.680526097400000,0.007531965100000
449,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.930949511900000,0.530575691100000,0.797872612300000,0.000000000000000,0.435223004500000,0.180131146200000,2.874751966000000,0.694837553900000,0.683350199900000,0.011487354000000
450,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.932308966700000,0.544959262000000,0.797872612300000,0.000000000000000,0.436626668000000,0.188681479200000,2.900448988200000,0.703636711300000,0.693764945200000,0.009871766100000
451,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.933488153100000,0.546899771800000,0.709219885500000,0.000000000000000,0.441289310300000,0.195729541500000,2.826626662200000,0.678358519200000,0.660117849800000,0.018240669400000
452,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.933163684600000,0.558030776200000,0.258865441500000,0.000000000000000,0.464182146600000,0.203361932000000,2.417603980900000,0.538301242900000,0.474952423100000,0.063348819800000
453,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.935926037400000,0.559888281700000,0.680851340900000,0.000000000000000,0.476530397000000,0.224615813600000,2.877811870600000,0.695885324400000,0.666953214500000,0.028932109900000
454,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.962433342100000,0.613307431900000,0.510638626200000,0.462421656500000,0.860885631800000,0.356260403300000,3.765947091800000,1.000000000000000,0.882927478800000,0.117072521200000
455,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.966795504400000,0.602576079700000,0.329787526500000,0.462421656500000,0.905072493900000,0.398736428600000,3.665389689600000,0.965567200800000,0.820874525400000,0.144692675400000
456,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.921353192400000,0.458796555700000,0.510638626200000,0.000000000000000,0.647535037100000,0.298918476200000,2.837241887600000,0.681993377700000,0.576249584400000,0.105743793300000
457,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.960908754800000,0.583323455700000,0.060283699900000,0.008407666500000,0.529678005900000,0.037125309300000,2.179726892100000,0.456847527400000,0.344894161500000,0.111953365900000
458,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.518872340600000,0.371849896500000,0.230496414600000,0.143734297100000,0.245164130600000,0.252732378000000,1.762849457400000,0.314100631700000,0.288148909400000,0.025951722300000
459,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.497542099600000,0.354541492900000,0.741135040800000,0.143734297100000,0.257874660600000,0.224762431300000,2.219590022300000,0.470497434100000,0.478507920600000,-0.008010486500000
460,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.507222589300000,0.363069930900000,0.471631214200000,0.143734297100000,0.245164130600000,0.258629260700000,1.989451422800000,0.391693526900000,0.385294874000000,0.006398652900000
461,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.268886197700000,0.385206210000000,0.879432600200000,0.170565230300000,0.400752734900000,0.051176575600000,2.156019548700000,0.448729674500000,0.390001877400000,0.058727797100000
462,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.468640809600000,0.386029173600000,0.996453871600000,0.561773954300000,0.474882280800000,0.062541479000000,2.950321568900000,0.720714047400000,0.698745226600000,0.021968820800000
463,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.585067427600000,0.388375832200000,0.939716300100000,0.550692908700000,0.496516013000000,0.185204954600000,3.145573436200000,0.787572062800000,0.773176625200000,0.014395437600000
464,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.802871602200000,0.486042595400000,0.329787526500000,0.019603949400000,0.583408048800000,0.378888882100000,2.600602604400000,0.600963510700000,0.502292267700000,0.098671243000000
465,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.806476692200000,0.520290920700000,0.358156071100000,0.014765220200000,0.570789715200000,0.725250821700000,2.995729441100000,0.736262581000000,0.677095685000000,0.059166896000000
466,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.821663109200000,0.497252837800000,0.117021271500000,0.035024974100000,0.473818828900000,0.544412069400000,2.489193090900000,0.562814738700000,0.501511894200000,0.061302844500000
467,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.593335887800000,0.353686384300000,0.539007170900000,0.535442498900000,0.432602015800000,0.004896305200000,2.458970262900000,0.552465857900000,0.506225098200000,0.046240759700000
468,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.808186742800000,0.484381467100000,0.570922326100000,0.023953124200000,0.614803327100000,0.070260455800000,2.572507443100000,0.591343184100000,0.476788269400000,0.114554914700000
469,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.654268341300000,0.634258907400000,0.258865441500000,0.225737119800000,0.560895822000000,0.018877744800000,2.352903376800000,0.516146504800000,0.405752909000000,0.110393595800000
470,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.595556597500000,0.638688350600000,0.797872612300000,0.223369203900000,0.521510778400000,0.013604129700000,2.790601672400000,0.666022866000000,0.610282120100000,0.055740745900000
471,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.728953863600000,0.758462997300000,0.595744742400000,0.043170416600000,0.610095576400000,0.055690371600000,2.792117967900000,0.666542074900000,0.572955199100000,0.093586875800000
472,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.813898477200000,0.763054747400000,0.567376197800000,0.021585208300000,0.663611277500000,0.195233623100000,3.024759531300000,0.746203045300000,0.649747801700000,0.096455243600000
473,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.897392260800000,0.572061642400000,0.542553299200000,0.000000000000000,0.677569980200000,0.230140411900000,2.919717594500000,0.710234654700000,0.598731333700000,0.111503321000000
474,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,0.829727600600000,0.962322741800000,0.503546369500000,0.149291766000000,0.904627101900000,0.196339815000000,3.545855394800000,0.924636346500000,0.769820218300000,0.154816128200000
475,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.819601538100000,0.998187270000000,0.624113769300000,0.149291766000000,0.930634259500000,0.138180644700000,3.660009247600000,0.963724833400000,0.807609368600000,0.156115464800000
476,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,0.757778774800000,0.929689732300000,0.475177342600000,0.157696006600000,0.900594618900000,0.068313365200000,3.289249840400000,0.836769642200000,0.661540245400000,0.175229396800000
477,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.646069469800000,0.746463189500000,0.358156071100000,0.032609198300000,0.644843099800000,0.046325454200000,2.474466482700000,0.557772063200000,0.421879097100000,0.135892966100000
478,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.855320312000000,0.541792577900000,0.482269599300000,0.017692106300000,0.455208272200000,0.125061992400000,2.477344860100000,0.558757675300000,0.504410954100000,0.054346721200000
479,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,0.657204373000000,1.000000000000000,0.177304971400000,0.579637112700000,0.966359094600000,0.198590098700000,3.579095650400000,0.936018452900000,0.757605596600000,0.178412856300000
480,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.777515306900000,0.803947867800000,0.269503826600000,0.033630665900000,0.646148123100000,0.117686534100000,2.648432324400000,0.617341331800000,0.495900086900000,0.121441244900000
481,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.937761383600000,0.729111840300000,0.471631214200000,0.038641352500000,0.928585598500000,0.153030254300000,3.258761643400000,0.826329893900000,0.636469783100000,0.189860110800000
482,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000,0.884194217300000,0.591174584800000,0.829787285300000,0.263978118700000,0.417496672500000,0.059875058400000,3.046505937000000,0.753649435200000,0.764581829000000,-0.010932393800000
483,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.886046280800000,0.578672976000000,0.287233986100000,0.263978118700000,0.424267738100000,0.066095043600000,2.506294143300000,0.568670469700000,0.530086168600000,0.038584301100000
484,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.882342253700000,0.546276360500000,0.769503585400000,0.274896412200000,0.428383324600000,0.081656364900000,2.983058301300000,0.731923737700000,0.732714161500000,-0.000790423800000
485,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.876476173200000,0.530425747500000,0.769503585400000,0.274896412200000,0.442431227600000,0.093101183800000,2.986834329700000,0.733216722800000,0.728310531700000,0.004906191100000
486,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.855046540200000,0.442712191900000,0.567376197800000,0.083217358200000,0.518327231000000,0.162449327100000,2.629128846200000,0.610731447500000,0.542422317300000,0.068309130200000
487,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.584947886100000,0.655882039600000,0.567376197800000,0.767162036700000,0.145224430400000,0.030815387600000,2.751407978200000,0.652602187100000,0.754796272800000,-0.102194085700000
488,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.709774083900000,0.508116601700000,0.510638626200000,0.043724995600000,0.657514051500000,0.069669467600000,2.499437826500000,0.566322734300000,0.427152367600000,0.139170366700000
489,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.848546046700000,0.700160524100000,0.482269599300000,0.084076664800000,0.266668768500000,0.025836061900000,2.407557665300000,0.534861190200000,0.555320960900000,-0.020459770700000
490,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.816246292900000,0.553231415400000,0.028369026900000,0.420236518900000,0.374372008300000,0.006461687600000,2.198916950000000,0.463418574300000,0.419701931200000,0.043716643100000
491,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.912049540200000,0.052314844400000,0.347517686000000,0.462421656500000,0.000000000000000,0.931333858400000,2.705637585500000,0.636929519500000,0.797432965800000,-0.160503446300000
